forecast_horizon,granularity,snapshot_date,channel,campaign_type,campaign_name,total_revenue,total_spend,total_clicks,total_impressions,total_conversions,mean_daily_revenue,mean_daily_spend,std_daily_revenue,std_daily_spend,mean_roas,overall_roas,mean_cpc,mean_cvr,mean_budget_util,mean_daily_budget,total_budget,active_days,num_campaigns,revenue_trend,spend_trend,avg_month,avg_quarter,weekend_ratio,revenue_roll_7d_mean,revenue_roll_14d_mean,revenue_roll_30d_mean,revenue_roll_7d_std,revenue_roll_14d_std,revenue_roll_30d_std,spend_roll_7d_mean,spend_roll_14d_mean,spend_roll_30d_mean,spend_roll_7d_std,spend_roll_14d_std,spend_roll_30d_std,roas_roll_7d_mean,roas_roll_14d_mean,roas_roll_30d_mean,clicks_roll_7d_mean,clicks_roll_14d_mean,clicks_roll_30d_mean,revenue_momentum,spend_momentum
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_37,7807.453477635001,1372.739296,3753,658721,78.720391,557.6752484025001,98.05280685714285,459.5995971385908,29.645239958126766,7.031984824309981,5.68749907603359,0.38679517080792297,0.026796708962124237,0.9805280685714287,100.0,1400.0,14,1,-1.0,-1.0,4.0,2.0,0.2857142857142857,677.2671056685714,557.6752484025,511.4482953191667,637.657520697231,459.5995971385919,428.7044863689078,87.48077342857142,98.05280685714287,77.94231123333334,37.93360452377973,29.64523995811026,30.444526743749663,9.99755687433563,7.031984824309981,7.9996193149676635,195.85714285714286,268.07142857142856,285.5,1.3242142204148444,1.122378487939408
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_41,4067.5055100600002,512.8665169999999,1762,283185,39.466079,254.21909437875001,32.054157312499996,399.18013035558033,35.528068239598866,19.03940931181925,7.930924276072405,0.23161878872517577,0.01964584453520197,3.20541573125,10.0,160.0,16,1,0.0,0.0,5.25,2.0,0.25,244.4457142857143,248.45751785714285,254.21909437875,538.0219761266617,428.4386806956796,399.18013035558033,6.747068,24.560616785714284,32.0541573125,4.88975288869749,30.66632610765333,35.52806823959887,37.06697938518313,21.243548081575835,19.039409311819245,34.142857142857146,97.57142857142857,110.125,0.9615552871159444,0.21048963896389436
60,campaign,2026-06-05,google,PERFORMANCE_MAX,Pmax_NTM_Campaign_42,1533.55,509.6651769999999,1593,91905,11.0,219.07857142857142,72.809311,410.0786341434437,37.47830445933039,2.193690520612269,3.0089361981267952,0.2982483627783088,0.004850942108854248,2.91237244,25.0,175.0,7,1,0.0,0.0,5.571428571428571,2.0,0.2857142857142857,219.07857142857145,219.07857142857145,219.07857142857145,410.0786341434437,410.0786341434437,410.0786341434437,72.80931100000001,72.80931100000001,72.80931100000001,37.47830445933039,37.47830445933039,37.47830445933039,2.193690520612269,2.193690520612269,2.193690520612269,227.57142857142858,227.57142857142858,227.57142857142858,1.0,1.0
60,campaign,2026-06-05,google,SEARCH,Search_NTM_Campaign_03,19984.693278759998,3028.1123909999997,37765,780742,175.67141900000001,338.72361489423724,51.32393883050847,543.4197904270382,44.84486651803461,9.182303138630457,6.599719791827238,0.0791512713930172,0.004764017822008852,3.4215959220338976,15.0,885.0,59,1,-0.5639502025758673,-0.7192826319132359,4.661016949152542,2.0,0.2711864406779661,68.68428571428552,105.26131710000001,208.402283091,95.07616978983886,116.53923462881262,369.4378875914893,15.162994428571428,19.205994285714286,22.3833215,4.771786382980246,8.178997064890275,10.248003263704966,5.3275274274241164,6.120754323379704,10.742846216137218,470.57142857142856,538.2857142857143,570.2,0.3295754955059401,0.6774237875541138
60,campaign,2026-06-05,google,SEARCH,Search_NTM_Campaign_09,7732.53543764,2347.433029,3885,140991,50.093887,131.0599226718644,39.78700049152542,392.16065802925755,22.77853906604455,3.9234070535431678,3.2940387828376254,0.5696400593588208,0.011752675757370547,3.978700049152543,10.0,590.0,59,1,-0.04151490564943232,-0.24065742033202916,4.661016949152542,2.0,0.2711864406779661,0.0,5.714285714285746,126.14375569999999,0.0,21.38089935299469,370.232055829904,5.3622691428571425,16.834113142857145,35.56222643333333,2.650240612884238,19.167227636267487,24.508207124225446,0.0,0.10758087401617492,2.452135157576721,19.428571428571427,40.5,64.4,0.0,0.15078552949741525
60,campaign,2026-06-05,google,SEARCH,Search_NTM_Campaign_10,248.99,1229.054222,670,19046,3.0,5.928333333333334,29.26319576190476,22.340668583644216,25.30607602412982,0.12851850078638985,0.20258666830404495,1.6702700157731551,0.00270813291646625,5.852639152380952,5.0,210.0,42,1,0.0,1.3144998277695752,4.904761904761905,2.0,0.2857142857142857,0.0,0.0,8.299666666666667,0.0,0.0,26.17769918017655,8.519805142857143,9.845579857142857,32.0770444,3.25892136688536,11.667277869891496,24.512677220948206,0.0,0.0,0.17992590110094578,5.142857142857143,6.428571428571429,17.933333333333334,0.0,0.26560443152478047
60,campaign,2026-06-05,google,SEARCH,Search_NTM_Campaign_11,597.61,167.57013700000002,466,5013,6.0,59.761,16.7570137,121.42126570562321,5.881352686042256,2.956097237511864,3.5663275730328965,0.3772142231262664,0.010645743145743144,3.35140274,5.0,50.0,10,1,0.0,0.0,5.4,2.0,0.2,31.054285714285715,59.761,59.761,53.34862005623729,121.42126570562324,121.42126570562324,14.707409142857143,16.7570137,16.7570137,5.92247824136179,5.881352686042256,5.881352686042256,1.8106076948331917,2.9560972375118637,2.9560972375118637,46.857142857142854,46.6,46.6,0.5196413332154033,0.8776867648474347
60,campaign,2026-06-05,google,SEARCH,Search_NTM_Campaign_13,0.0,139.75680799999998,387,13084,0.0,0.0,46.58560266666666,0.0,5.718795790640747,0.0,0.0,0.361075787349288,0.0,0.5823200333333333,80.0,240.0,3,1,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.58560266666666,46.58560266666666,46.58560266666666,5.7187957906407485,5.7187957906407485,5.7187957906407485,0.0,0.0,0.0,129.0,129.0,129.0,1.0,1.0
60,campaign,2026-06-05,google,SEARCH,Search_NTM_Campaign_14,0.0,439.34226,381,19541,0.0,0.0,73.22371,0.0,23.792677967506524,0.0,0.0,1.2800875350939307,0.0,0.4881580666666667,150.0,900.0,6,1,0.0,0.0,5.666666666666667,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,73.22371,73.22371,73.22371,23.792677967506524,23.792677967506524,23.792677967506524,0.0,0.0,0.0,63.5,63.5,63.5,1.0,1.0
60,campaign,2026-06-05,google,SEARCH,Search_NTM_Campaign_15,0.0,777.728169,410,15306,0.0,0.0,129.6213615,0.0,23.15174199781037,0.0,0.0,1.9289862916491962,0.0,0.720118675,180.0,1080.0,6,1,0.0,0.0,5.666666666666667,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,129.6213615,129.6213615,129.6213615,23.151741997810372,23.151741997810372,23.151741997810372,0.0,0.0,0.0,68.33333333333333,68.33333333333333,68.33333333333333,1.0,1.0
60,campaign,2026-06-05,google,SEARCH,Search_NTM_Campaign_16,0.0,43.278472,15,69,0.0,0.0,6.182638857142857,0.0,4.661203318440079,0.0,0.0,2.662818857142857,0.0,0.20608796190476192,30.0,210.0,7,1,0.0,0.0,5.571428571428571,2.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,6.182638857142857,6.182638857142857,6.182638857142857,4.661203318440079,4.661203318440079,4.661203318440079,0.0,0.0,0.0,2.142857142857143,2.142857142857143,2.142857142857143,1.0,1.0
60,campaign,2026-06-05,google,SEARCH,Search_NTM_Campaign_17,0.0,601.403148,421,8792,0.0,0.0,100.233858,0.0,33.27689468951772,0.0,0.0,1.6659515696710525,0.0,0.66822572,150.0,900.0,6,1,0.0,0.0,5.666666666666667,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.233858,100.233858,100.233858,33.27689468951771,33.27689468951771,33.27689468951771,0.0,0.0,0.0,70.16666666666667,70.16666666666667,70.16666666666667,1.0,1.0
60,campaign,2026-06-05,google,SEARCH,Search_TM_Campaign_01,68188.71601969001,8223.347846,13002,42563,490.74831,1155.7409494862713,139.37877705084748,1075.9838409076065,60.53133853367786,9.052810074318677,8.292087030327721,0.625599896449634,0.037989350000694734,1.5486530783427495,90.0,5310.0,59,1,0.060225008190340566,0.4478940216590085,4.661016949152542,2.0,0.2711864406779661,753.6548902342857,869.8857908142858,1213.0900911843335,524.9538547503813,711.8018152689131,998.1955397577419,125.13613799999997,131.07167707142858,166.5284414,42.972318306860515,40.14369956943563,47.414608346615516,6.191725959913406,7.585790899427225,7.511713748911981,246.28571428571428,239.5,255.43333333333334,0.6212686887076099,0.7514400359961574
60,campaign,2026-06-05,google,SEARCH,Search_TM_Campaign_02,41923.036093699986,6203.606086999999,9696,32778,401.541736,710.5599337915252,105.14586588135592,580.0280867494469,48.28392387884885,8.781811436678511,6.757849467836463,0.6291547646467566,0.041140985021578196,2.1029173176271185,50.0,2950.0,59,1,-0.16756175688765376,0.21089688206049925,4.661016949152542,2.0,0.2711864406779661,425.37000000000006,500.3564493200001,647.2781870233334,523.5668286856887,441.96991095265577,405.29822215001707,49.34033857142857,77.19904221428571,117.4075536,23.328277253561673,54.781948653693014,54.00776624976976,10.688958487674013,8.618203735488285,6.6997231472782675,108.85714285714286,145.5,174.93333333333334,0.6571672095983455,0.4202484172315517
60,campaign,2026-06-05,google,SEARCH,Search_TM_Campaign_03,27661.55305079,5241.246579,10531,60656,234.27679600000002,468.83988221677964,88.83468777966101,527.6704141116825,50.932063670023254,5.816608403402502,5.27766679812795,0.47231491275811427,0.022586467736749813,1.4805781296610168,60.0,3540.0,59,1,0.2663372499243493,0.25702112674092464,4.661016949152542,2.0,0.2711864406779661,131.21847915999973,551.3474538657143,538.8380960956667,137.71323515191992,742.6373283556345,574.9413103781166,40.14197,68.74343771428572,101.30150869999999,23.2861041303801,56.528023972504926,57.028213012645764,3.916201047552228,7.438865619521239,5.571086966229283,92.57142857142857,160.07142857142858,188.96666666666667,0.2435211617567271,0.39626231154047964
60,campaign,2026-06-05,google,SEARCH,Search_TM_Campaign_04,10233.692929999997,1478.0681730000001,2594,30586,82.392486,682.2461953333332,98.53787820000001,843.2623505474446,31.46502772466397,6.484020553465815,6.923694804434434,0.577025438278893,0.03495595664761979,0.9853787820000001,100.0,1500.0,15,1,-1.0,-1.0,4.0,2.0,0.26666666666666666,971.0435714285715,716.4787807142858,589.900882825,1165.4832500752802,864.2109253986611,651.9743761693329,94.37040542857142,98.42946528571431,74.59618903333333,45.159317532977056,32.649895005603746,40.75138596076649,9.268140272230113,6.802252678252173,10.875513913115725,143.57142857142858,171.78571428571428,174.93333333333334,1.6461131008624734,1.265083466749246
60,campaign,2026-06-05,google,SHOPPING,Shopping_NTM_Campaign_01,208006.74493208,26436.6,80606,9065290,1946.6918310000003,3525.538049696271,448.07796610169487,2818.8849066400207,384.6804068304496,10.378300415205509,7.868135272012287,0.30667670840894,0.028775242383982054,3.2005569007263928,140.0,8260.0,59,1,-0.164753530015134,-0.3576395424903599,4.661016949152542,2.0,0.2711864406779661,1123.0273534942858,2014.3433948257145,3311.927024146333,845.9408415341717,1415.2591975296423,2309.6502784463514,212.11142857142858,234.815,359.79699999999997,104.32326592945734,87.7391358829304,144.82850824709433,5.432796375773011,8.395389988647084,8.945662936707418,823.5714285714286,934.3571428571429,1135.2,0.33908577855327354,0.5895308425902067
60,campaign,2026-06-05,google,SHOPPING,Shopping_NTM_Campaign_02,0.0,104.88999999999999,229,24897,0.0,0.0,52.44499999999999,0.0,27.442814177849908,0.0,0.0,0.4466871037704371,0.0,1.3111249999999999,40.0,80.0,2,1,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.44499999999999,52.44499999999999,52.44499999999999,27.442814177849904,27.442814177849904,27.442814177849904,0.0,0.0,0.0,114.5,114.5,114.5,1.0,1.0
60,campaign,2026-06-05,google,SHOPPING,Shopping_NTM_Campaign_03,620.5700716,112.34,318,44103,7.5186,310.2850358,56.17,125.19320498023271,7.467047609329944,5.423813691525988,5.524034819298558,0.364006038647343,0.024266642512077295,0.9361666666666666,60.0,120.0,2,1,0.0,0.0,6.0,2.0,0.0,310.2850358,310.2850358,310.2850358,125.19320498023271,125.19320498023271,125.19320498023271,56.17,56.17,56.17,7.467047609329944,7.467047609329944,7.467047609329944,5.423813691525988,5.423813691525988,5.423813691525988,159.0,159.0,159.0,1.0,1.0
60,campaign,2026-06-05,meta,PROSPECTING,Prospecting_Brand_Campaign_01,19349.420000000002,3961.530002,4992,309612,0.0,322.49033333333335,66.02550003333333,414.3541256018538,44.65964227736647,8.055095932821724,4.884330041734215,0.8886217673616323,0.0,0.026410200013333336,2500.0,150000.0,60,1,-0.13068768603113298,0.7086088163867593,4.683333333333334,2.0,0.26666666666666666,214.5885714285715,269.2028571428571,299.9443333333333,328.3175436691757,354.0549744238645,310.37767993963905,23.637142857142862,42.883571428571436,83.29866666666666,3.4104726665819545,42.419030491067275,51.34300487783141,10.330552118102199,7.722597040255022,5.17325273727027,27.571428571428573,51.357142857142854,104.16666666666667,0.7154279897333333,0.28376376000987846
60,campaign,2026-06-05,meta,PROSPECTING,Prospecting_Brand_Campaign_02,29769.32,4107.029998,19234,486533,0.0,504.5647457627119,69.61067793220339,652.5271110059558,41.8910087608316,7.057764106248864,7.248381437315229,0.21299102062067257,0.0,0.017402669483050845,4000.0,236000.0,59,1,-0.0524330749820582,0.7706209739741771,4.677966101694915,2.0,0.2542372881355932,143.53285714285644,212.285,489.5656666666667,234.45491035700408,195.76506271748582,499.6207216008898,37.762857000000004,60.62285714285714,90.0173333,6.2333744625584595,41.15303282551607,42.186316413713676,3.1738439831146996,3.8047243946692757,4.963984471069663,187.14285714285714,259.2142857142857,395.26666666666665,0.2931840750192649,0.41950650630971315
60,campaign,2026-06-05,meta,REMARKETING,Remarketing_Brand_Campaign_01,940.9100000000001,305.50000099999994,1185,24610,0.0,78.40916666666668,25.45833341666666,81.30205403402496,33.92111300335477,11.661697152028957,3.0799017902458217,0.2570394053643322,0.0,0.01697222227777778,1500.0,18000.0,12,1,0.0,0.0,5.416666666666667,2.0,0.16666666666666666,68.26142857142858,78.40916666666666,78.40916666666666,72.36491724322667,81.30205403402498,81.30205403402498,13.778571428571428,25.458333416666665,25.458333416666665,6.1409512042011825,33.92111300335476,33.92111300335476,14.234037829069361,11.661697152028957,11.661697152028957,64.85714285714286,98.75,98.75,0.8705796971624735,0.5412204798744245
60,campaign,2026-06-05,meta,REMARKETING,Remarketing_Brand_Campaign_02,879.48,217.59000000000003,156,11866,0.0,73.29,18.132500000000004,88.43754848376442,29.552370809370693,6.12255069427933,4.041913690886529,1.3502672609763602,0.0,0.012088333333333335,1500.0,18000.0,12,1,0.0,0.0,5.416666666666667,2.0,0.16666666666666666,105.88428571428572,73.29,73.29,100.48269931637367,88.43754848376442,88.43754848376442,10.982857142857142,18.1325,18.1325,5.67019609974153,29.552370809370704,29.552370809370704,9.213740624068537,6.12255069427933,6.12255069427933,8.857142857142858,13.0,13.0,1.4447303276611505,0.6057001043903015
60,campaign,2026-06-05,meta,REMARKETING,Remarketing_DPA_Campaign_01,25435.14,3892.570003,15068,273384,0.0,423.919,64.87616671666666,858.3285673610868,41.71328247795133,5.530806397415811,6.534279404197526,0.2579340522213084,0.0,0.02595046668666667,2500.0,150000.0,60,1,1.4654195675572568,0.9826294196524344,4.683333333333334,2.0,0.26666666666666666,154.51000000000002,185.41571428571433,603.1813333333334,206.62490500098696,193.73307921007907,1049.6400824116126,28.384286000000003,48.991428857142864,86.24966676666668,4.466855003451111,41.52203658523902,46.37892533579282,5.534252246880937,5.032844110583345,6.577192728206333,105.14285714285714,180.42857142857142,320.6,0.2561584576003678,0.3290944424955137
90,channel,2026-06-05,bing,ALL,ALL,10714.589999999998,8750.25,8378,595903,75.0,23.916495535714283,19.531808035714285,107.78251455935808,24.23063933135113,1.9715285158475606,1.2244895860118281,0.8231700626820004,0.0077532861999720214,1.4519564732142858,14.017857142857142,6280.0,89,23,2.2326568987244264,0.1333747805734348,4.165178571428571,1.7299107142857142,0.27901785714285715,66.51,33.255,15.519,155.4423021574243,111.09815000536861,76.27394721071833,0.9842857142857142,0.7935714285714285,0.5003333333333333,1.4631912285920017,1.0784576390015879,0.7841687157191644,19.704817797334247,9.852408898667123,4.597790819377991,5.857142857142857,6.214285714285714,5.0,4.285714285714286,1.9672599219567908
90,channel,2026-06-05,google,ALL,ALL,940329.662697409,157747.323061,411271,31240156,8803.065207,523.2774973274396,87.78370788035615,977.679337350742,122.46701409762684,8.320828654500522,5.960986496954936,0.49486809935005793,0.023756478246227435,2.922209464210513,41.447412353923205,74481.0,89,34,-0.0705358833895573,0.13647465714190554,4.19810795770729,1.7306622148024484,0.27879799666110183,310.2850358,310.2850358,310.2850358,125.19320498023271,125.19320498023271,125.19320498023271,56.17,56.17,56.17,7.467047609329944,7.467047609329944,7.467047609329944,5.423813691525988,5.423813691525988,5.423813691525988,159.0,159.0,159.0,1.0,1.0
90,channel,2026-06-05,meta,ALL,ALL,118229.54000000001,18386.900006000003,62986,1768851,0.0,403.51378839590444,62.7539249351536,600.569015420544,41.926939556616595,7.066309979282639,6.430096425249466,0.4660015793781949,0.0,0.022105526176222978,2873.720136518771,842000.0,90,5,-0.23836505098152364,0.1540719883416736,4.286689419795222,1.7542662116040955,0.26621160409556316,154.51000000000002,185.41571428571433,603.1813333333334,206.62490500098696,193.73307921007907,1049.6400824116126,28.384286000000003,48.991428857142864,86.24966676666668,4.466855003451111,41.52203658523902,46.37892533579282,5.534252246880937,5.032844110583345,6.577192728206333,105.14285714285714,180.42857142857142,320.6,0.2561584576003678,0.3290944424955137
90,campaign_type,2026-06-05,bing,AUDIENCE,ALL,0.0,68.44,39,6202,0.0,0.0,11.406666666666666,0.0,6.217326327825061,0.0,0.0,4.111358974358974,0.0,0.5703333333333332,20.0,120.0,3,2,0.0,-1.0,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,18.08,29.38714285714286,18.152962962962963,10.952343736996788,20.16388142907298,19.169650254587093,0.0,0.0,0.0,14.857142857142858,26.857142857142858,27.59259259259259,1.0,0.9959806581927243
90,campaign_type,2026-06-05,bing,PERFORMANCE_MAX,ALL,1556.4,4150.66,4171,506524,18.0,7.3763033175355455,19.671374407582938,30.825992118324255,24.425424624804553,0.4608075459318725,0.37497650975989366,0.8184673627617415,0.0042580248755645445,1.5621374407582937,13.601895734597157,2870.0,89,16,2.69714803078316,-0.08925225685573161,4.0,1.6255924170616114,0.27488151658767773,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.422,0.422,0.7619842518057706,0.7619842518057706,0.7619842518057706,0.0,0.0,0.0,1.4,1.4,1.4,1.0,1.0
90,campaign_type,2026-06-05,bing,SEARCH,ALL,8692.62,4505.52,3915,67590,53.0,51.74178571428572,26.81857142857143,166.1891296960408,25.02425676597565,3.8576229662306085,1.9293266925904224,0.9892488944720151,0.01264898195740087,1.8742886904761904,15.833333333333334,2660.0,82,4,1.9510831522776653,0.42792246633364045,4.303571428571429,1.8392857142857142,0.2916666666666667,15.428571428571429,7.714285714285714,4.912999999999999,40.820163084996544,28.86421412654183,20.754264231552597,0.20571428571428574,0.24857142857142858,1.0533333333333332,0.19199454357326748,0.15835000876136754,1.1488535014596475,48.214285714285715,24.107142857142858,11.68476821192053,3.2857142857142856,4.5,14.333333333333334,3.140356488616208,0.19529837251356244
90,campaign_type,2026-06-05,bing,SHOPPING,ALL,465.57,25.630000000000003,253,15587,4.0,7.39,0.40682539682539687,52.74686264940161,0.6153593898685846,2.1894241997038053,18.165040967616072,0.08288264160883209,0.007142857142857143,0.04068253968253969,10.0,630.0,63,1,0.0,2.9478764478764488,4.4603174603174605,1.8571428571428572,0.25396825396825395,66.51,33.255,15.519,155.4423021574243,111.09815000536861,76.27394721071833,0.9842857142857142,0.7935714285714285,0.5003333333333333,1.4631912285920017,1.0784576390015879,0.7841687157191644,19.704817797334247,9.852408898667123,4.597790819377991,5.857142857142857,6.214285714285714,5.0,4.285714285714286,1.9672599219567908
90,campaign_type,2026-06-05,google,PERFORMANCE_MAX,ALL,421764.16749870905,88986.606418,197539,19079333,4207.215327,380.65358077500815,80.3128216768953,543.1238545299502,83.15358075029518,7.413209283007852,4.739636496727845,0.4583281776082234,0.02369947079190384,3.35976318557599,29.72563176895307,32936.0,89,16,-0.32792537395443727,-0.10565838474279932,4.186823104693141,1.736462093862816,0.2806859205776173,219.07857142857145,219.07857142857145,219.07857142857145,410.0786341434437,410.0786341434437,410.0786341434437,72.80931100000001,72.80931100000001,72.80931100000001,37.47830445933039,37.47830445933039,37.47830445933039,2.193690520612269,2.193690520612269,2.193690520612269,227.57142857142858,227.57142857142858,227.57142857142858,1.0,1.0
90,campaign_type,2026-06-05,google,SEARCH,ALL,256084.51835148002,40480.076643,125078,2242554,2155.143835,429.67201065684566,67.91959168288591,661.5950636699308,66.57375599261881,7.819274369305966,6.326186598161081,0.5965504237148129,0.021021292971188096,2.220881351784116,48.464765100671144,28885.0,89,15,0.04161227453551124,0.21731810598214488,4.2114093959731544,1.7181208053691275,0.27684563758389263,971.0435714285715,716.4787807142858,589.900882825,1165.4832500752802,864.2109253986611,651.9743761693329,94.37040542857142,98.42946528571431,74.59618903333333,45.159317532977056,32.649895005603746,40.75138596076649,9.268140272230113,6.802252678252173,10.875513913115725,143.57142857142858,171.78571428571428,174.93333333333334,1.6461131008624734,1.265083466749246
90,campaign_type,2026-06-05,google,SHOPPING,ALL,262480.97684722,28280.64,88654,9918269,2440.7060449999994,2822.3760951313975,304.0929032258064,2575.7878935902486,361.1095475047543,22.34844819847722,9.281295502761607,0.2785623785818718,0.04196437806680797,2.2037366871479773,136.1290322580645,12660.0,89,3,0.3931476133903532,1.2868947915286508,4.247311827956989,1.7419354838709677,0.26881720430107525,310.2850358,310.2850358,310.2850358,125.19320498023271,125.19320498023271,125.19320498023271,56.17,56.17,56.17,7.467047609329944,7.467047609329944,7.467047609329944,5.423813691525988,5.423813691525988,5.423813691525988,159.0,159.0,159.0,1.0,1.0
90,campaign_type,2026-06-05,meta,PROSPECTING,ALL,88421.21,13196.260001999999,42156,1389151,0.0,493.97324022346373,73.72212291620112,550.9062587153,39.72724764355995,7.848193971665724,6.700474982047873,0.5379189742455991,0.0,0.023805432967039106,3245.8100558659216,581000.0,90,2,-0.5239174847444067,-0.11373674621318616,4.184357541899441,1.7318435754189945,0.2737430167597765,143.53285714285644,212.285,489.5656666666667,234.45491035700408,195.76506271748582,499.6207216008898,37.762857000000004,60.62285714285714,90.0173333,6.2333744625584595,41.15303282551607,42.186316413713676,3.1738439831146996,3.8047243946692757,4.963984471069663,187.14285714285714,259.2142857142857,395.26666666666665,0.2931840750192649,0.41950650630971315
90,campaign_type,2026-06-05,meta,REMARKETING,ALL,29808.33,5190.640004,20830,379700,0.0,261.4765789473684,45.531929859649125,648.5671322091476,39.579903255933495,5.838614938610955,5.742708023871655,0.35307865234955155,0.0,0.019436374285380115,2289.4736842105262,261000.0,90,3,2.1337820053224905,1.3707643401329725,4.447368421052632,1.7894736842105263,0.2543859649122807,154.51000000000002,185.41571428571433,603.1813333333334,206.62490500098696,193.73307921007907,1049.6400824116126,28.384286000000003,48.991428857142864,86.24966676666668,4.466855003451111,41.52203658523902,46.37892533579282,5.534252246880937,5.032844110583345,6.577192728206333,105.14285714285714,180.42857142857142,320.6,0.2561584576003678,0.3290944424955137
90,campaign,2026-06-05,bing,AUDIENCE,Demand Gen_NTM_Campaign_01,0.0,28.96,5,1204,0.0,0.0,9.653333333333334,0.0,4.944818837261213,0.0,0.0,5.716666666666666,0.0,0.48266666666666663,20.0,60.0,3,1,0.0,-1.0,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.605714285714285,7.807857142857143,11.286111111111111,4.195318252301634,5.858405110570662,10.482797751211766,0.0,0.0,0.0,3.142857142857143,2.9285714285714284,25.72222222222222,1.0,0.6739003551211279
90,campaign,2026-06-05,bing,AUDIENCE,Demand Gen_NTM_Campaign_02,0.0,39.48,34,4998,0.0,0.0,13.159999999999998,0.0,7.934992123499556,0.0,0.0,2.5060512820512817,0.0,0.658,20.0,60.0,3,1,0.0,-1.0,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,18.08,29.38714285714286,18.152962962962963,10.952343736996788,20.16388142907298,19.169650254587093,0.0,0.0,0.0,14.857142857142858,26.857142857142858,27.59259259259259,1.0,0.9959806581927243
90,campaign,2026-06-05,bing,PERFORMANCE_MAX,Pmax_NTM_Campaign_01,651.99,2214.62,2328,300954,9.0,7.670470588235294,26.054352941176468,28.53812457989864,28.585576884616664,0.264544437071062,0.29440265147068123,0.8097435591209071,0.0030030919772198626,2.605435294117647,10.0,850.0,85,1,11.0398,-0.132304448661185,4.2,1.7411764705882353,0.25882352941176473,5.767142857142857,2.8835714285714285,19.133,15.258425775382502,10.789336336004508,45.161236822958145,16.10428571428571,17.19214285714286,28.526999999999997,9.180742266910116,14.367897538273555,20.843801882011658,0.21878387166702798,0.10939193583351399,0.5786080021980968,18.428571428571427,20.785714285714285,30.7,0.30142386751386907,0.5645278407924321
90,campaign,2026-06-05,bing,PERFORMANCE_MAX,Pmax_NTM_Campaign_02,0.0,0.06,1,2,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.006,10.0,10.0,1,1,0.0,-1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.208571428571429,5.208571428571429,5.208571428571429,9.688234150369247,9.688234150369247,9.688234150369247,0.0,0.0,0.0,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.0,1.0
90,campaign,2026-06-05,bing,PERFORMANCE_MAX,Pmax_NTM_Campaign_03,785.62,1496.81,1372,168645,8.0,12.47015873015873,23.758888888888887,42.82572551753714,24.503524901868456,0.8584918191397177,0.5248628750476012,0.9342691990925972,0.007941639489258535,1.1879444444444442,20.0,1260.0,63,1,2.832800196850394,0.7349485647462954,4.587301587301587,1.9523809523809523,0.2857142857142857,0.0,11.372142857142856,9.378666666666668,0.0,24.50844852088967,27.481048232446003,25.19,32.683571428571426,25.063666666666666,13.528966454734562,25.62461635199274,23.45499645077243,0.0,0.9989812975525173,0.6534804472908374,22.0,27.142857142857142,21.9,0.0,1.0050404968679763
90,campaign,2026-06-05,bing,PERFORMANCE_MAX,Pmax_NTM_Campaign_04,0.0,1.4500000000000002,21,340,0.0,0.0,0.16111111111111112,0.0,0.23045848023258142,0.0,0.0,0.05648148148148148,0.0,0.016111111111111114,10.0,90.0,9,1,0.0,-1.0,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08857142857142859,0.3392857142857143,0.8618750000000001,0.05928141120357137,0.45992414568080664,1.7913466768514315,0.0,0.0,0.0,2.0,2.357142857142857,2.5625,1.0,0.10276597948824201
90,campaign,2026-06-05,bing,PERFORMANCE_MAX,Pmax_NTM_Campaign_05,0.0,0.49,3,119,0.0,0.0,0.16333333333333333,0.0,0.146401275039985,0.0,0.0,0.16333333333333333,0.0,0.016333333333333335,10.0,30.0,3,1,0.0,-1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3757142857142856,0.48214285714285715,0.4906666666666667,0.449475885258121,0.6379073789946501,0.6155887619259499,0.0,0.0,0.0,1.1428571428571428,1.0714285714285714,1.2,1.0,0.7657220496894407
